"ind"	"control_ind"	"year"	"plot"	"pathogen"	"trait1"	"trait2"	"trait3"
"Coll0399"	0	2021	"48"	"FALSE"	55.58584	11.062075	0
"Coll0400"	0	2021	"49"	"FALSE"	85.01492	13.937759	0
"Coll0400"	0	2021	"50"	"FALSE"	47.69981	13.754658	0
"Coll0401"	0	2021	"51"	"FALSE"	97.29169	14.339948	0
"Coll0401"	0	2021	"52"	"FALSE"	69.38363	11.919075	0
"Coll0402"	0	2021	"53"	"FALSE"	123.79511	9.453727	0
"Coll0402"	0	2021	"54"	"FALSE"	108.10553	10.518963	0
"Coll0403"	0	2021	"55"	"FALSE"	96.83695	11.553601	0
"Coll0403"	0	2021	"56"	"FALSE"	66.25978	11.843167	0
"Coll0404"	0	2021	"57"	"FALSE"	101.53859	11.003829	0
"Coll0404"	0	2021	"58"	"FALSE"	100.1838	10.140716	0
"Coll0405"	0	2021	"59"	"FALSE"	79.24522	12.106506	0
"Coll0405"	0	2021	"60"	"FALSE"	79.12741	12.887025	0
"Coll0406"	0	2021	"61"	"FALSE"	81.11187	12.885878	0
"Coll0406"	0	2021	"62"	"FALSE"	119.28186	15.138544	0
"Coll0407"	0	2021	"63"	"FALSE"	85.70232	12.18907	0
"Coll0407"	0	2021	"64"	"FALSE"	62.04508	12.525063	0
"Coll0408"	0	2021	"65"	"FALSE"	134.10247	12.450372	0
"Coll0408"	0	2021	"66"	"FALSE"	92.41993	12.479498	0
"Coll0409"	0	2021	"67"	"FALSE"	44.89926	14.110161	0
"Coll0409"	0	2021	"68"	"FALSE"	48.98865	12.549953	0
"Coll0410"	0	2021	"69"	"FALSE"	67.82449	11.779127	0
"Coll0410"	0	2021	"70"	"FALSE"	48.07578	12.719665	0
"Coll0411"	0	2021	"71"	"FALSE"	45.61471	14.982944	0
"Coll0411"	0	2021	"72"	"FALSE"	62.21699	14.182816	0
"Coll0412"	0	2021	"73"	"FALSE"	71.33298	10.426106	0
"Coll0412"	0	2021	"74"	"FALSE"	75.2913	10.528331	0
"Coll0413"	0	2021	"75"	"FALSE"	108.47779	15.278653	0
"Coll0413"	0	2021	"76"	"FALSE"	110.38431	13.566721	0
"Coll0414"	0	2021	"77"	"FALSE"	75.60801	14.911262	0
"Coll0414"	0	2021	"78"	"FALSE"	71.06265	15.110604	0
"Coll0415"	0	2021	"79"	"FALSE"	61.47743	12.682403	0
"Coll0415"	0	2021	"80"	"FALSE"	60.33867	13.432656	0
"Coll0416"	0	2021	"81"	"FALSE"	86.66508	10.051864	0
"Coll0416"	0	2021	"82"	"FALSE"	65.69685	10.360765	0
"Coll0417"	0	2021	"83"	"FALSE"	51.68309	12.540976	0
"Coll0417"	0	2021	"84"	"FALSE"	73.50504	12.451926	0
"Coll0418"	0	2021	"85"	"FALSE"	92.81055	12.750886	0
"Coll0418"	0	2021	"86"	"FALSE"	100.17409	12.244203	0
"Coll0419"	0	2021	"87"	"FALSE"	61.59822	12.775865	0
"Coll0419"	0	2021	"88"	"FALSE"	47.84058	13.043087	0
"Coll0420"	0	2021	"89"	"FALSE"	76.05219	12.970835	0
"Coll0420"	0	2021	"90"	"FALSE"	61.55541	14.07602	0
"Coll0421"	0	2021	"91"	"FALSE"	88.89069	11.861936	0
"Coll0421"	0	2021	"92"	"FALSE"	59.61351	12.98781	0
"Coll0422"	0	2021	"93"	"FALSE"	62.78503	11.833092	0
"Coll0422"	0	2021	"94"	"FALSE"	54.79551	12.66456	0
"Coll0423"	0	2021	"95"	"FALSE"	86.04847	12.115673	0
"Coll0423"	0	2021	"96"	"FALSE"	77.61592	12.189155	0
"Coll0424"	0	2021	"97"	"FALSE"	57.58751	11.027111	0
"Coll0424"	0	2021	"98"	"FALSE"	55.37673	11.614227	0
"Coll0425"	0	2021	"99"	"FALSE"	33.90679	16.716692	0
"Coll0425"	0	2021	"100"	"FALSE"	43.38065	17.47914	0
"Coll0426"	0	2021	"101"	"FALSE"	77.55294	12.554255	0
"Coll0426"	0	2021	"102"	"FALSE"	52.98724	12.91454	0
"Coll0427"	0	2021	"103"	"FALSE"	71.11639	13.289304	0
"Coll0427"	0	2021	"104"	"FALSE"	84.20263	10.776473	0
"Coll0428"	0	2021	"105"	"FALSE"	70.30468	13.671858	0
"Coll0428"	0	2021	"106"	"FALSE"	91.40923	13.711474	0
"Coll0429"	0	2021	"107"	"FALSE"	102.07435	14.018821	0
"Coll0429"	0	2021	"108"	"FALSE"	70.72914	13.132603	0
"Coll0430"	0	2021	"109"	"FALSE"	56.00714	12.970312	0
"Coll0430"	0	2021	"110"	"FALSE"	86.80769	13.463901	0
"Coll0431"	0	2021	"111"	"FALSE"	67.30032	12.7146	0
"Coll0431"	0	2021	"112"	"FALSE"	80.65463	12.39013	0
"Coll0432"	0	2021	"113"	"FALSE"	85.72912	13.952898	0
"Coll0432"	0	2021	"114"	"FALSE"	62.38912	13.641086	0
"Coll0433"	0	2021	"115"	"FALSE"	98.09252	12.986073	0
"Coll0433"	0	2021	"116"	"FALSE"	96.90999	13.309659	0
"Coll0434"	0	2021	"117"	"FALSE"	84.23833	12.715215	0
"Coll0434"	0	2021	"118"	"FALSE"	72.59179	13.323721	0
"Coll0435"	0	2021	"119"	"FALSE"	97.95616	11.011535	0
"Coll0435"	0	2021	"120"	"FALSE"	77.99611	12.288891	0
"Coll0436"	0	2021	"121"	"FALSE"	42.38699	13.842456	0
"Coll0436"	0	2021	"122"	"FALSE"	61.59303	13.617242	0
"Coll0437"	0	2021	"123"	"FALSE"	89.94311	12.593387	0
"Coll0437"	0	2021	"124"	"FALSE"	70.83269	13.840189	0
"Coll0438"	0	2021	"125"	"FALSE"	100.60553	10.02364	0
"Coll0438"	0	2021	"126"	"FALSE"	115.20299	11.1598	0
"Coll0439"	0	2021	"127"	"FALSE"	48.93353	11.867218	0
"Coll0439"	0	2021	"128"	"FALSE"	67.32707	10.569308	0
"Coll0440"	0	2021	"129"	"FALSE"	92.123	12.973041	0
"Coll0440"	0	2021	"130"	"FALSE"	71.30825	11.459854	0
"Coll0441"	0	2021	"131"	"FALSE"	86.19711	10.813225	0
"Coll0441"	0	2021	"132"	"FALSE"	117.14061	10.648899	0
"Coll0442"	0	2021	"133"	"FALSE"	37.18933	14.213512	0
"Coll0442"	0	2021	"134"	"FALSE"	44.08944	14.293884	0
"Coll0443"	0	2021	"135"	"FALSE"	83.68603	12.62893	0
"Coll0443"	0	2021	"136"	"FALSE"	47.04799	12.677851	0
"Coll0444"	0	2021	"137"	"FALSE"	71.97694	12.171196	0
"Coll0444"	0	2021	"138"	"FALSE"	89.64167	13.151556	0
"Coll0445"	0	2021	"139"	"FALSE"	54.60468	14.932449	0
"Coll0445"	0	2021	"140"	"FALSE"	95.24147	14.97357	0
"Coll0446"	0	2021	"141"	"FALSE"	72.49884	15.287847	0
"Coll0446"	0	2021	"142"	"FALSE"	73.46988	14.661952	0
"Coll0447"	0	2021	"143"	"FALSE"	82.47123	13.002657	0
"Coll0447"	0	2021	"144"	"FALSE"	79.94274	11.920785	0
"Coll0448"	0	2021	"145"	"FALSE"	45.52256	13.147459	0
"Coll0448"	0	2021	"146"	"FALSE"	81.43908	12.788784	0
"Coll0449"	0	2021	"147"	"FALSE"	94.37904	12.095315	0
"Coll0449"	0	2021	"148"	"FALSE"	77.44666	11.763199	0
"Coll0450"	0	2021	"149"	"FALSE"	65.90232	13.619903	0
"Coll0450"	0	2021	"150"	"FALSE"	80.66968	14.127978	0
"Coll0451"	0	2021	"151"	"FALSE"	73.41116	9.749025	0
"Coll0451"	0	2021	"152"	"FALSE"	67.16408	9.503736	0
"Coll0452"	0	2021	"153"	"FALSE"	74.47583	12.102232	0
"Coll0452"	0	2021	"154"	"FALSE"	74.99033	13.091482	0
"Coll0453"	0	2021	"155"	"FALSE"	66.83878	14.689223	0
"Coll0453"	0	2021	"156"	"FALSE"	66.69755	13.145089	0
"Coll0454"	0	2021	"157"	"FALSE"	77.56817	13.199918	0
"Coll0454"	0	2021	"158"	"FALSE"	90.07039	11.324547	0
"Coll0455"	0	2021	"159"	"FALSE"	73.22712	13.943607	0
"Coll0455"	0	2021	"160"	"FALSE"	71.78814	15.560625	0
"Coll0456"	0	2021	"161"	"FALSE"	99.47734	12.930694	0
"Coll0456"	0	2021	"162"	"FALSE"	104.79457	12.29374	0
"Coll0457"	0	2021	"163"	"FALSE"	84.14299	13.211291	0
"Coll0457"	0	2021	"164"	"FALSE"	49.55444	12.632192	0
"Coll0458"	0	2021	"165"	"FALSE"	73.91419	13.717023	0
"Coll0458"	0	2021	"166"	"FALSE"	77.98989	14.159149	0
"Coll0459"	0	2021	"167"	"FALSE"	59.54247	12.492122	0
"Coll0459"	0	2021	"168"	"FALSE"	56.62235	13.166278	0
"Coll0460"	0	2021	"169"	"FALSE"	56.59737	11.639556	0
"Coll0460"	0	2021	"170"	"FALSE"	64.56763	11.98363	0
"Coll0461"	0	2021	"171"	"FALSE"	76.31421	16.094125	0
"Coll0461"	0	2021	"172"	"FALSE"	76.15391	12.811636	0
"Coll0462"	0	2021	"173"	"FALSE"	93.63352	10.282601	0
"Coll0462"	0	2021	"174"	"FALSE"	86.35452	11.387495	0
"Coll0463"	0	2021	"175"	"FALSE"	44.60976	13.044749	0
"Coll0463"	0	2021	"176"	"FALSE"	66.49672	13.594171	0
"Coll0464"	0	2021	"177"	"FALSE"	53.40138	14.731403	0
"Coll0464"	0	2021	"178"	"FALSE"	83.28033	13.372558	0
"Coll0465"	0	2021	"179"	"FALSE"	37.05265	12.884538	0
"Coll0465"	0	2021	"180"	"FALSE"	18.46191	13.694446	0
"Coll0466"	0	2021	"181"	"FALSE"	71.54802	16.849589	0
"Coll0466"	0	2021	"182"	"FALSE"	96.70466	16.665742	0
"Coll0467"	0	2021	"183"	"FALSE"	71.54779	13.974654	0
"Coll0467"	0	2021	"184"	"FALSE"	85.14162	12.960731	0
"Coll0468"	0	2021	"185"	"FALSE"	54.32449	15.313339	0
"Coll0468"	0	2021	"186"	"FALSE"	38.32341	14.442906	0
"Coll0469"	0	2021	"187"	"FALSE"	77.15315	12.367481	0
"Coll0469"	0	2021	"188"	"FALSE"	84.34889	11.228992	0
"Coll0470"	0	2021	"189"	"FALSE"	81.72273	13.132169	0
"Coll0470"	0	2021	"190"	"FALSE"	73.80868	12.509518	0
"Coll0471"	0	2021	"191"	"FALSE"	58.45977	14.815344	0
"Coll0471"	0	2021	"192"	"FALSE"	73.81066	14.92662	0
"Coll0472"	0	2021	"193"	"FALSE"	106.09872	14.712874	0
"Coll0472"	0	2021	"194"	"FALSE"	85.94763	13.687426	0
"Coll0473"	0	2021	"195"	"FALSE"	86.15291	12.159137	0
"Coll0473"	0	2021	"196"	"FALSE"	111.40497	13.226496	0
"Coll0474"	0	2021	"197"	"FALSE"	57.20434	13.476259	0
"Coll0474"	0	2021	"198"	"FALSE"	55.73274	14.190318	0
"Coll0475"	0	2021	"199"	"FALSE"	46.14685	12.511391	0
"Coll0475"	0	2021	"200"	"FALSE"	32.93838	12.821404	0
"Coll0476"	0	2021	"201"	"FALSE"	74.884	13.990711	0
"Coll0476"	0	2021	"202"	"FALSE"	71.60473	13.293895	0
"Coll0477"	0	2021	"203"	"FALSE"	71.07786	11.511479	0
"Coll0477"	0	2021	"204"	"FALSE"	66.70642	12.465531	0
"Coll0478"	0	2021	"205"	"FALSE"	76.12972	10.51539	0
"Coll0478"	0	2021	"206"	"FALSE"	56.95046	10.972615	0
"Coll0479"	0	2021	"207"	"FALSE"	66.20542	15.673993	0
"Coll0479"	0	2021	"208"	"FALSE"	54.40558	15.683548	0
"Coll0480"	0	2021	"209"	"FALSE"	90.56525	15.409882	0
"Coll0480"	0	2021	"210"	"FALSE"	72.68348	14.924103	0
"Coll0481"	0	2021	"211"	"FALSE"	62.65938	12.45648	0
"Coll0481"	0	2021	"212"	"FALSE"	74.63371	13.365484	0
"Coll0482"	0	2021	"213"	"FALSE"	67.36967	10.953851	0
"Coll0482"	0	2021	"214"	"FALSE"	69.26878	11.529721	0
"Coll0483"	0	2021	"215"	"FALSE"	114.20804	12.339538	0
"Coll0483"	0	2021	"216"	"FALSE"	99.87853	13.256766	0
"Coll0484"	0	2021	"217"	"FALSE"	81.37023	14.641832	0
"Coll0484"	0	2021	"218"	"FALSE"	82.74526	14.662529	0
"Coll0485"	0	2021	"219"	"FALSE"	80.37826	14.941064	0
"Coll0485"	0	2021	"220"	"FALSE"	112.63532	13.890271	0
"Coll0486"	0	2021	"221"	"FALSE"	58.47632	15.756118	0
"Coll0486"	0	2021	"222"	"FALSE"	71.55084	15.586674	0
"Coll0487"	0	2021	"223"	"FALSE"	74.4136	12.771961	0
"Coll0487"	0	2021	"224"	"FALSE"	65.22683	11.590224	0
"Coll0488"	0	2021	"225"	"FALSE"	59.08774	13.579005	0
"Coll0488"	0	2021	"226"	"FALSE"	52.78261	12.935153	0
"Coll0489"	0	2021	"227"	"FALSE"	92.72075	12.572387	0
"Coll0489"	0	2021	"228"	"FALSE"	101.61267	12.038197	0
"Coll0490"	0	2021	"229"	"FALSE"	54.41822	17.12075	0
"Coll0490"	0	2021	"230"	"FALSE"	83.23519	16.040845	0
"Coll0491"	0	2021	"231"	"FALSE"	54.51698	12.327772	0
"Coll0491"	0	2021	"232"	"FALSE"	62.5176	13.475185	0
"Coll0492"	0	2021	"233"	"FALSE"	97.60222	13.682643	0
"Coll0492"	0	2021	"234"	"FALSE"	92.76572	11.522133	0
"Coll0493"	0	2021	"235"	"FALSE"	76.4146	12.998912	0
"Coll0493"	0	2021	"236"	"FALSE"	91.12621	13.805177	0
"Coll0494"	0	2021	"237"	"FALSE"	69.8646	12.662049	0
"Coll0494"	0	2021	"238"	"FALSE"	53.91397	12.413058	0
"Coll0495"	0	2021	"239"	"FALSE"	85.19411	12.455545	0
"Coll0495"	0	2021	"240"	"FALSE"	74.8383	13.180388	0
"Coll0496"	0	2021	"241"	"FALSE"	77.23291	13.377941	0
"Coll0496"	0	2021	"242"	"FALSE"	85.15812	13.547641	0
"Coll0497"	0	2021	"243"	"FALSE"	103.17416	12.886903	0
"Coll0497"	0	2021	"244"	"FALSE"	95.61885	11.316998	0
"Coll0498"	0	2021	"245"	"FALSE"	84.23166	15.767763	0
"Coll0498"	0	2021	"246"	"FALSE"	51.77656	15.626029	0
"Coll0499"	0	2021	"247"	"FALSE"	41.68136	13.000341	0
"Coll0499"	0	2021	"248"	"FALSE"	81.25041	12.457668	0
"Coll0500"	0	2021	"249"	"FALSE"	56.71234	13.022775	0
"Coll0500"	0	2021	"250"	"FALSE"	74.19734	13.724581	0
"Coll0501"	0	2021	"251"	"FALSE"	94.02507	12.717568	0
"Coll0501"	0	2021	"252"	"FALSE"	78.92844	12.527582	0
"Coll0502"	0	2021	"253"	"FALSE"	56.73033	10.954823	0
"Coll0502"	0	2021	"254"	"FALSE"	88.58487	10.135954	0
"Coll0503"	0	2021	"255"	"FALSE"	66.23578	12.383087	0
"Coll0503"	0	2021	"256"	"FALSE"	71.03072	10.561905	0
"Coll0504"	0	2021	"257"	"FALSE"	85.81455	12.089383	0
"Coll0504"	0	2021	"258"	"FALSE"	88.45213	11.251414	0
"Coll0505"	0	2021	"259"	"FALSE"	46.11177	12.554786	0
"Coll0505"	0	2021	"260"	"FALSE"	56.39328	11.872318	0
"Coll0506"	0	2021	"261"	"FALSE"	63.1655	14.329677	0
"Coll0506"	0	2021	"262"	"FALSE"	96.52591	15.085812	0
"Coll0507"	0	2021	"263"	"FALSE"	52.8515	12.407604	0
"Coll0507"	0	2021	"264"	"FALSE"	70.02846	11.938735	0
"Coll0508"	0	2021	"265"	"FALSE"	67.19593	14.090164	0
"Coll0508"	0	2021	"266"	"FALSE"	52.26115	15.055336	0
"Coll0509"	0	2021	"267"	"FALSE"	98.26716	10.119255	0
"Coll0509"	0	2021	"268"	"FALSE"	84.08208	10.915542	0
"Coll0510"	0	2021	"269"	"FALSE"	129.05655	11.993178	0
"Coll0510"	0	2021	"270"	"FALSE"	22.46745	11.106676	0
"Coll0511"	0	2021	"271"	"FALSE"	67.38257	13.663895	0
"Coll0511"	0	2021	"272"	"FALSE"	66.61066	12.026067	0
"Coll0512"	0	2021	"273"	"FALSE"	94.2665	10.004212	0
"Coll0512"	0	2021	"274"	"FALSE"	94.79434	9.896361	0
"Coll0513"	0	2021	"275"	"FALSE"	85.29334	15.11421	0
"Coll0513"	0	2021	"276"	"FALSE"	85.23871	15.769799	0
"Coll0514"	0	2021	"277"	"FALSE"	71.34064	16.758321	0
"Coll0514"	0	2021	"278"	"FALSE"	76.79178	13.740097	0
"Coll0515"	0	2021	"279"	"FALSE"	101.63131	11.439491	0
"Coll0515"	0	2021	"280"	"FALSE"	85.73443	13.530731	0
"Coll0516"	0	2021	"281"	"FALSE"	66.26206	12.241466	0
"Coll0516"	0	2021	"282"	"FALSE"	42.89155	12.549419	0
"Coll0517"	0	2021	"283"	"FALSE"	75.16061	13.928388	0
"Coll0517"	0	2021	"284"	"FALSE"	58.82136	15.179783	0
"Coll0518"	0	2021	"285"	"FALSE"	46.21182	13.239544	0
"Coll0518"	0	2021	"286"	"FALSE"	72.55088	14.185924	0
"Coll0519"	0	2021	"287"	"FALSE"	84.27081	14.071751	0
"Coll0519"	0	2021	"288"	"FALSE"	54.47637	13.507317	0
"Coll0520"	0	2021	"289"	"FALSE"	84.03125	14.256863	0
"Coll0520"	0	2021	"290"	"FALSE"	70.42622	13.100858	0
"Coll0521"	0	2021	"291"	"FALSE"	107.5684	14.743538	0
"Coll0521"	0	2021	"292"	"FALSE"	65.15436	14.786732	0
"Coll0522"	0	2021	"293"	"FALSE"	54.4122	13.445371	0
"Coll0522"	0	2021	"294"	"FALSE"	65.03166	10.479623	0
"Coll0523"	0	2021	"295"	"FALSE"	56.22205	11.542922	0
"Coll0523"	0	2021	"296"	"FALSE"	73.81642	10.598865	0
"Coll0524"	0	2021	"297"	"FALSE"	75.08112	14.77404	0
"Coll0524"	0	2021	"298"	"FALSE"	89.5766	14.550703	0
"Coll0525"	0	2021	"299"	"FALSE"	95.32149	13.511458	0
"Coll0525"	0	2021	"300"	"FALSE"	99.86909	12.752547	0
"Coll0451"	0	2022	"1"	"TRUE"	36.130365	8.697073	1
"Coll0451"	0	2022	"2"	"TRUE"	44.86565	10.682855	1
"Coll0452"	0	2022	"3"	"TRUE"	56.982628	14.32853	1
"Coll0452"	0	2022	"4"	"TRUE"	73.073009	13.947181	1
"Coll0453"	0	2022	"5"	"TRUE"	29.239273	15.397442	1
"Coll0453"	0	2022	"6"	"TRUE"	24.373242	15.038418	1
"Coll0454"	0	2022	"7"	"TRUE"	40.185275	12.857393	0
"Coll0454"	0	2022	"8"	"TRUE"	62.271117	14.167911	0
"Coll0455"	0	2022	"9"	"TRUE"	57.777686	16.01747	1
"Coll0455"	0	2022	"10"	"TRUE"	70.185023	15.712109	1
"Coll0456"	0	2022	"11"	"TRUE"	83.016313	13.218786	1
"Coll0456"	0	2022	"12"	"TRUE"	78.497427	12.085304	1
"Coll0457"	0	2022	"13"	"TRUE"	54.170428	12.093622	1
"Coll0457"	0	2022	"14"	"TRUE"	22.945849	13.095918	1
"Coll0458"	0	2022	"15"	"TRUE"	47.925134	14.11702	1
"Coll0458"	0	2022	"16"	"TRUE"	82.58073	14.37548	1
"Coll0459"	0	2022	"17"	"TRUE"	45.317078	13.999	1
"Coll0459"	0	2022	"18"	"TRUE"	54.10888	12.58132	1
"Coll0460"	0	2022	"19"	"TRUE"	59.655216	12.17346	1
"Coll0460"	0	2022	"20"	"TRUE"	35.823326	14.239379	1
"Coll0461"	0	2022	"21"	"TRUE"	36.793168	15.154658	1
"Coll0461"	0	2022	"22"	"TRUE"	43.554753	14.71824	1
"Coll0462"	0	2022	"23"	"TRUE"	80.515025	12.286031	0
"Coll0462"	0	2022	"24"	"TRUE"	62.786758	11.709976	1
"Coll0463"	0	2022	"25"	"TRUE"	39.724282	14.419106	1
"Coll0463"	0	2022	"26"	"TRUE"	40.843968	14.991455	1
"Coll0464"	0	2022	"27"	"TRUE"	49.788563	14.272581	1
"Coll0464"	0	2022	"28"	"TRUE"	49.457627	16.309194	1
"Coll0465"	0	2022	"29"	"TRUE"	51.651155	13.373128	1
"Coll0465"	0	2022	"30"	"TRUE"	0	14.415857	1
"Coll0466"	0	2022	"31"	"TRUE"	43.801897	16.119499	1
"Coll0466"	0	2022	"32"	"TRUE"	62.499364	16.897415	1
"Coll0467"	0	2022	"33"	"TRUE"	58.339777	13.249103	1
"Coll0467"	0	2022	"34"	"TRUE"	60.653384	13.149063	1
"Coll0468"	0	2022	"35"	"TRUE"	48.56472	15.677369	1
"Coll0468"	0	2022	"36"	"TRUE"	35.844536	16.009771	1
"Coll0469"	0	2022	"37"	"TRUE"	70.024082	14.437025	0
"Coll0469"	0	2022	"38"	"TRUE"	58.022037	12.294853	0
"Coll0470"	0	2022	"39"	"TRUE"	44.225995	12.458662	1
"Coll0470"	0	2022	"40"	"TRUE"	43.3345	12.634803	1
"Coll0471"	0	2022	"41"	"TRUE"	42.25561	13.779977	1
"Coll0471"	0	2022	"42"	"TRUE"	61.317726	15.09632	1
"Coll0472"	0	2022	"43"	"TRUE"	71.223402	13.50334	1
"Coll0472"	0	2022	"44"	"TRUE"	41.265068	13.836705	1
"Coll0473"	0	2022	"45"	"TRUE"	104.159824	13.806866	1
"Coll0473"	0	2022	"46"	"TRUE"	84.928851	12.205753	1
"Coll0474"	0	2022	"47"	"TRUE"	45.260611	13.274727	1
"Coll0474"	0	2022	"48"	"TRUE"	54.51451	13.431283	1
"Coll0475"	0	2022	"49"	"TRUE"	21.705812	14.131892	1
"Coll0475"	0	2022	"50"	"TRUE"	24.606914	12.428784	1
"Coll0476"	0	2022	"51"	"TRUE"	45.82079	13.248046	1
"Coll0476"	0	2022	"52"	"TRUE"	71.49279	11.529762	1
"Coll0477"	0	2022	"53"	"TRUE"	68.124595	11.622757	1
"Coll0477"	0	2022	"54"	"TRUE"	43.1063	12.624882	1
"Coll0478"	0	2022	"55"	"TRUE"	47.22767	13.001862	1
"Coll0478"	0	2022	"56"	"TRUE"	49.233051	13.197855	1
"Coll0479"	0	2022	"57"	"TRUE"	49.767667	17.187955	0
"Coll0479"	0	2022	"58"	"TRUE"	53.832256	16.660362	0
"Coll0480"	0	2022	"59"	"TRUE"	16.696735	16.571282	1
"Coll0480"	0	2022	"60"	"TRUE"	37.610691	15.283345	1
"Coll0481"	0	2022	"61"	"TRUE"	29.427275	11.845526	1
"Coll0481"	0	2022	"62"	"TRUE"	45.464202	12.446535	1
"Coll0482"	0	2022	"63"	"TRUE"	51.691925	13.222492	0
"Coll0482"	0	2022	"64"	"TRUE"	54.390209	11.877478	0
"Coll0483"	0	2022	"65"	"TRUE"	40.272118	13.091833	1
"Coll0483"	0	2022	"66"	"TRUE"	53.155877	13.734173	1
"Coll0484"	0	2022	"67"	"TRUE"	45.024793	14.914675	0
"Coll0484"	0	2022	"68"	"TRUE"	63.646797	15.552628	1
"Coll0485"	0	2022	"69"	"TRUE"	68.168031	14.630741	1
"Coll0485"	0	2022	"70"	"TRUE"	42.021836	14.950382	1
"Coll0486"	0	2022	"71"	"TRUE"	63.629664	17.656513	1
"Coll0486"	0	2022	"72"	"TRUE"	42.704781	17.914947	1
"Coll0487"	0	2022	"73"	"TRUE"	75.342125	12.19072	1
"Coll0487"	0	2022	"74"	"TRUE"	67.692059	13.718943	1
"Coll0488"	0	2022	"75"	"TRUE"	51.968403	14.184889	1
"Coll0488"	0	2022	"76"	"TRUE"	39.305355	14.182621	1
"Coll0489"	0	2022	"77"	"TRUE"	79.840408	12.232259	0
"Coll0489"	0	2022	"78"	"TRUE"	95.477828	11.854519	0
"Coll0490"	0	2022	"79"	"TRUE"	23.15094	17.215473	1
"Coll0490"	0	2022	"80"	"TRUE"	58.399063	17.376169	1
"Coll0491"	0	2022	"81"	"TRUE"	59.631972	12.754544	1
"Coll0491"	0	2022	"82"	"TRUE"	41.861119	14.126919	1
"Coll0492"	0	2022	"83"	"TRUE"	104.641076	12.192824	0
"Coll0492"	0	2022	"84"	"TRUE"	84.489145	11.270785	0
"Coll0493"	0	2022	"85"	"TRUE"	41.537223	11.552927	1
"Coll0493"	0	2022	"86"	"TRUE"	81.955718	13.598296	0
"Coll0494"	0	2022	"87"	"TRUE"	51.920514	13.413155	1
"Coll0494"	0	2022	"88"	"TRUE"	45.876501	12.014763	1
"Coll0495"	0	2022	"89"	"TRUE"	48.007349	13.891013	1
"Coll0495"	0	2022	"90"	"TRUE"	59.567179	14.618898	1
"Coll0496"	0	2022	"91"	"TRUE"	73.255345	13.776688	1
"Coll0496"	0	2022	"92"	"TRUE"	51.106851	13.847242	1
"Coll0497"	0	2022	"93"	"TRUE"	58.322003	11.765642	0
"Coll0497"	0	2022	"94"	"TRUE"	59.047795	12.640851	0
"Coll0498"	0	2022	"95"	"TRUE"	42.128137	15.501214	1
"Coll0498"	0	2022	"96"	"TRUE"	61.206278	14.985658	1
"Coll0499"	0	2022	"97"	"TRUE"	57.146037	12.975721	1
"Coll0499"	0	2022	"98"	"TRUE"	46.371155	14.817587	1
"Coll0500"	0	2022	"99"	"TRUE"	55.939871	14.48787	1
"Coll0500"	0	2022	"100"	"TRUE"	52.289076	14.682843	1
"Coll0501"	0	2022	"101"	"TRUE"	63.711663	12.58342	1
"Coll0501"	0	2022	"102"	"TRUE"	67.731984	11.415676	1
"Coll0502"	0	2022	"103"	"TRUE"	47.636656	11.977654	1
"Coll0502"	0	2022	"104"	"TRUE"	63.874044	11.996874	1
"Coll0503"	0	2022	"105"	"TRUE"	65.405511	13.924425	1
"Coll0503"	0	2022	"106"	"TRUE"	41.772834	14.197379	1
"Coll0504"	0	2022	"107"	"TRUE"	74.026554	13.214918	1
"Coll0504"	0	2022	"108"	"TRUE"	60.061886	13.393416	1
"Coll0505"	0	2022	"109"	"TRUE"	14.280931	13.775924	1
"Coll0505"	0	2022	"110"	"TRUE"	32.827337	12.332366	1
"Coll0506"	0	2022	"111"	"TRUE"	41.321397	14.220589	1
"Coll0506"	0	2022	"112"	"TRUE"	29.45704	14.218601	1
"Coll0507"	0	2022	"113"	"TRUE"	34.243239	12.985318	1
"Coll0507"	0	2022	"114"	"TRUE"	27.650188	13.143774	1
"Coll0508"	0	2022	"115"	"TRUE"	66.154503	14.273585	0
"Coll0508"	0	2022	"116"	"TRUE"	44.719445	14.004502	0
"Coll0509"	0	2022	"117"	"TRUE"	43.655255	12.184207	1
"Coll0509"	0	2022	"118"	"TRUE"	61.701085	11.556427	1
"Coll0510"	0	2022	"119"	"TRUE"	52.699002	12.701091	1
"Coll0510"	0	2022	"120"	"TRUE"	45.250819	12.864945	1
"Coll0511"	0	2022	"121"	"TRUE"	73.230726	14.154414	0
"Coll0511"	0	2022	"122"	"TRUE"	44.205666	14.247741	1
"Coll0512"	0	2022	"123"	"TRUE"	64.711931	10.980026	1
"Coll0512"	0	2022	"124"	"TRUE"	88.87334	10.961379	1
"Coll0513"	0	2022	"125"	"TRUE"	85.120605	15.252756	1
"Coll0513"	0	2022	"126"	"TRUE"	61.943062	16.84582	1
"Coll0514"	0	2022	"127"	"TRUE"	57.475727	15.566439	1
"Coll0514"	0	2022	"128"	"TRUE"	57.681443	14.39036	1
"Coll0515"	0	2022	"129"	"TRUE"	72.053164	13.272956	1
"Coll0515"	0	2022	"130"	"TRUE"	56.59406	13.890234	1
"Coll0516"	0	2022	"131"	"TRUE"	47.744489	13.975761	1
"Coll0516"	0	2022	"132"	"TRUE"	36.166736	13.528608	1
"Coll0517"	0	2022	"133"	"TRUE"	13.326794	13.548644	1
"Coll0517"	0	2022	"134"	"TRUE"	41.500087	14.845235	1
